# SVO FPS GAIA/GAIA3.Gbp; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 3552.0128903434 Jy (Pogson); lambda_eff 5035.7502754443 A
# wavelength_A  transmission
5630.00 6.162473e-01
5640.00 6.153697e-01
5650.00 6.142793e-01
5660.00 6.130457e-01
5670.00 6.123204e-01
5680.00 6.112005e-01
5690.00 6.094215e-01
5700.00 6.085873e-01
5710.00 6.070491e-01
5720.00 6.058846e-01
5730.00 6.051873e-01
5740.00 6.053131e-01
5750.00 6.052686e-01
5760.00 6.058947e-01
5770.00 6.070651e-01
5780.00 6.091512e-01
5790.00 6.108636e-01
5800.00 6.132877e-01
5810.00 6.164856e-01
5820.00 6.193564e-01
5830.00 6.234664e-01
5840.00 6.272656e-01
5850.00 6.307665e-01
5860.00 6.335463e-01
5870.00 6.371322e-01
5880.00 6.395122e-01
5890.00 6.417220e-01
5900.00 6.432027e-01
5910.00 6.433063e-01
5920.00 6.426373e-01
5930.00 6.430437e-01
5940.00 6.423417e-01
5950.00 6.412178e-01
5960.00 6.403083e-01
5970.00 6.373720e-01
5980.00 6.347149e-01
5990.00 6.312531e-01
6000.00 6.278561e-01
6010.00 6.251306e-01
6020.00 6.208185e-01
6030.00 6.178067e-01
6040.00 6.158266e-01
6050.00 6.136254e-01
6060.00 6.125032e-01
6070.00 6.115503e-01
6080.00 6.118002e-01
6090.00 6.124043e-01
6100.00 6.131692e-01
6110.00 6.150320e-01
6120.00 6.164587e-01
6130.00 6.190598e-01
6140.00 6.219302e-01
6150.00 6.255797e-01
6160.00 6.295192e-01
6170.00 6.336823e-01
6180.00 6.379039e-01
6190.00 6.436451e-01
6200.00 6.495304e-01
6210.00 6.544578e-01
6220.00 6.593210e-01
6230.00 6.621727e-01
6240.00 6.642368e-01
6250.00 6.665350e-01
6260.00 6.680110e-01
6270.00 6.690639e-01
6280.00 6.689475e-01
6290.00 6.685288e-01
6300.00 6.668665e-01
6310.00 6.651853e-01
6320.00 6.631927e-01
6330.00 6.596498e-01
6340.00 6.557418e-01
6350.00 6.509291e-01
6360.00 6.464280e-01
6370.00 6.408213e-01
6380.00 6.351570e-01
6390.00 6.279502e-01
6400.00 6.206676e-01
6410.00 6.130588e-01
6420.00 6.054654e-01
6430.00 5.972278e-01
6440.00 5.882722e-01
6450.00 5.786998e-01
6460.00 5.692152e-01
6470.00 5.601345e-01
6480.00 5.498462e-01
6490.00 5.388921e-01
6500.00 5.283815e-01
6510.00 5.172265e-01
6520.00 5.052958e-01
6530.00 4.925934e-01
6540.00 4.783967e-01
6550.00 4.623666e-01
6560.00 4.444573e-01
6570.00 4.235179e-01
6580.00 3.998107e-01
6590.00 3.720122e-01
6600.00 3.412046e-01
6610.00 3.068425e-01
6620.00 2.702313e-01
6630.00 2.321921e-01
6640.00 1.945587e-01
6650.00 1.584844e-01
6660.00 1.252933e-01
6670.00 9.593041e-02
6680.00 7.102248e-02
6690.00 5.082246e-02
6700.00 3.515593e-02
6710.00 2.355479e-02
6720.00 1.527467e-02
6730.00 9.666527e-03
6740.00 5.996673e-03
6750.00 3.705224e-03
6760.00 2.332091e-03
6770.00 1.541974e-03
6780.00 1.101595e-03
6790.00 8.609986e-04
6800.00 7.289103e-04
6810.00 6.537558e-04
6820.00 6.068713e-04
6830.00 5.738654e-04
6840.00 5.473228e-04
6850.00 5.240174e-04
6860.00 4.411045e-04
6870.00 3.784730e-04
6880.00 3.383602e-04
6890.00 3.108273e-04
6900.00 2.849466e-04
6910.00 2.582295e-04
6920.00 2.321198e-04
6930.00 1.936931e-04
6940.00 1.513012e-04
6950.00 1.136104e-04
6960.00 7.829498e-05
6970.00 5.445033e-05
6980.00 3.959097e-05
6990.00 2.814331e-05
7000.00 2.025569e-05
7010.00 1.561642e-05
7020.00 1.196240e-05
7030.00 9.691694e-06
7040.00 8.309222e-06
7050.00 6.088995e-06
7060.00 5.129047e-06
7070.00 5.260211e-06
7080.00 4.178188e-06
7090.00 4.096186e-06
7100.00 4.255335e-06
7110.00 4.149913e-06
7120.00 3.891518e-06
7130.00 3.739731e-06
7140.00 3.528092e-06
7150.00 2.887920e-06
7160.00 2.755857e-06
7170.00 2.258632e-06
7180.00 1.766279e-06
7190.00 1.344403e-06
7200.00 9.896807e-07
7210.00 8.914215e-07
7220.00 8.070184e-07
7230.00 6.250884e-07
7240.00 5.303014e-07
7250.00 4.249007e-07
7260.00 3.411099e-07
7270.00 2.401185e-07
7280.00 1.965770e-07
7290.00 2.634703e-07
7300.00 1.270162e-07
7310.00 1.605118e-07
7320.00 9.680934e-08
7330.00 1.293843e-07
7340.00 9.381868e-08
7350.00 1.168314e-07
7360.00 8.160352e-09
