# SVO FPS Keck/NIRC2.Kp; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 677.56880064582 Jy (Pogson); lambda_eff 21084.380140491 A
# wavelength_A  transmission
19407.25 2.245230e-01
19407.28 2.267520e-01
19407.29 2.278670e-01
19411.16 2.278650e-01
19411.30 2.401280e-01
19415.17 2.401270e-01
19415.33 2.535040e-01
19415.34 2.546190e-01
19419.21 2.546170e-01
19419.40 2.713400e-01
19423.27 2.713380e-01
19423.41 2.836010e-01
19423.43 2.847160e-01
19427.30 2.847140e-01
19427.41 2.947470e-01
19427.44 2.969770e-01
19431.31 2.969750e-01
19431.41 3.058940e-01
19435.28 3.058920e-01
19435.41 3.170400e-01
19435.42 3.181550e-01
19439.29 3.181530e-01
19439.50 3.359900e-01
19439.51 3.371050e-01
19443.38 3.371030e-01
19443.63 3.582850e-01
19447.50 3.582830e-01
19447.78 3.828090e-01
19451.65 3.828070e-01
19451.83 3.984150e-01
19451.85 3.995290e-01
19455.72 3.995270e-01
19455.87 4.129050e-01
19455.88 4.140200e-01
19459.75 4.140180e-01
19459.92 4.285110e-01
19459.93 4.296260e-01
19463.80 4.296240e-01
19464.02 4.485760e-01
19467.89 4.485740e-01
19468.22 4.764450e-01
19468.28 4.820190e-01
19468.30 4.831330e-01
19472.16 4.831320e-01
19472.40 5.031980e-01
19476.27 5.031970e-01
19476.54 5.266080e-01
19480.41 5.266060e-01
19480.55 5.388690e-01
19484.42 5.388670e-01
19484.58 5.522450e-01
19484.59 5.533600e-01
19488.46 5.533580e-01
19488.65 5.700800e-01
19488.68 5.723100e-01
19488.69 5.734250e-01
19492.56 5.734230e-01
19492.77 5.912600e-01
19496.64 5.912580e-01
19496.92 6.157840e-01
19496.95 6.180140e-01
19500.82 6.180120e-01
19501.01 6.347340e-01
19504.88 6.347330e-01
19505.14 6.570290e-01
19505.15 6.581440e-01
19509.02 6.581420e-01
19509.13 6.670610e-01
19509.14 6.681750e-01
19513.01 6.681730e-01
19513.28 6.915850e-01
19513.29 6.926990e-01
19517.16 6.926980e-01
19517.32 7.060760e-01
19517.38 7.116500e-01
19517.40 7.127640e-01
19521.26 7.127630e-01
19521.41 7.250260e-01
19525.28 7.250240e-01
19525.46 7.406310e-01
19529.33 7.406290e-01
19529.51 7.562370e-01
19533.38 7.562350e-01
19533.52 7.684980e-01
19537.39 7.684960e-01
19537.60 7.863330e-01
19541.47 7.863310e-01
19541.63 8.008240e-01
19545.50 8.008220e-01
19545.61 8.097410e-01
19545.62 8.108560e-01
19549.49 8.108540e-01
19549.65 8.242320e-01
19549.67 8.264610e-01
19553.54 8.264600e-01
19553.64 8.353780e-01
19553.66 8.364930e-01
19557.53 8.364910e-01
19557.63 8.454100e-01
19557.64 8.465250e-01
19561.51 8.465230e-01
19561.59 8.532120e-01
19565.46 8.532100e-01
19565.62 8.665870e-01
19565.63 8.677020e-01
19569.50 8.677000e-01
19569.63 8.788490e-01
19569.64 8.799640e-01
19573.51 8.799620e-01
19573.63 8.899950e-01
19573.64 8.911100e-01
19577.51 8.911080e-01
19577.60 8.989120e-01
19581.47 8.989100e-01
19581.55 9.055990e-01
19581.56 9.067140e-01
19585.43 9.067120e-01
19585.51 9.134010e-01
19585.52 9.145160e-01
19589.39 9.145140e-01
19589.44 9.189730e-01
19589.45 9.200880e-01
19593.32 9.200860e-01
19593.38 9.245450e-01
19593.39 9.256600e-01
19597.26 9.256580e-01
19597.28 9.278880e-01
19597.30 9.290030e-01
19601.17 9.290010e-01
19601.22 9.334600e-01
19605.09 9.334580e-01
19605.11 9.356880e-01
19608.98 9.356860e-01
19609.01 9.379160e-01
19609.02 9.390310e-01
19612.89 9.390290e-01
19612.90 9.401430e-01
19612.92 9.412580e-01
19616.79 9.412560e-01
19616.80 9.423710e-01
19616.81 9.434860e-01
19620.68 9.434840e-01
19620.69 9.445990e-01
19624.56 9.445970e-01
19624.58 9.457120e-01
19628.45 9.457100e-01
19628.46 9.468250e-01
19632.33 9.468230e-01
19632.34 9.479380e-01
19636.21 9.479360e-01
19640.08 9.479340e-01
19640.09 9.490490e-01
19643.96 9.490470e-01
19647.83 9.490450e-01
19647.85 9.501600e-01
19651.72 9.501580e-01
19651.73 9.512730e-01
19655.60 9.512710e-01
19655.61 9.523860e-01
19659.48 9.523840e-01
19659.49 9.534990e-01
19663.36 9.534970e-01
19663.38 9.546120e-01
19667.25 9.546100e-01
19671.11 9.546080e-01
19674.98 9.546070e-01
19678.84 9.534900e-01
19682.71 9.534880e-01
19682.72 9.546030e-01
19686.59 9.546010e-01
19690.46 9.545990e-01
19694.33 9.545970e-01
19698.20 9.545950e-01
19702.06 9.534790e-01
19705.91 9.523620e-01
19709.77 9.512450e-01
19713.64 9.512440e-01
19717.51 9.512420e-01
19717.52 9.523570e-01
19721.39 9.523550e-01
19725.26 9.523530e-01
19729.13 9.523510e-01
19733.00 9.523490e-01
19736.87 9.523470e-01
19736.88 9.534620e-01
19740.75 9.534600e-01
19744.62 9.534580e-01
19748.49 9.534570e-01
19752.36 9.534550e-01
19752.37 9.545700e-01
19756.24 9.545680e-01
19760.11 9.545660e-01
19763.98 9.545640e-01
19764.00 9.556790e-01
19767.87 9.556770e-01
19771.74 9.556750e-01
19771.75 9.567900e-01
19775.62 9.567880e-01
19779.49 9.567860e-01
19779.50 9.579010e-01
19783.37 9.578990e-01
19783.38 9.590140e-01
19787.25 9.590120e-01
19791.12 9.590100e-01
19791.13 9.601250e-01
19795.00 9.601230e-01
19798.87 9.601220e-01
19802.74 9.601200e-01
19806.61 9.601180e-01
19810.48 9.601160e-01
19810.50 9.612310e-01
19814.36 9.612290e-01
19818.23 9.612270e-01
19822.10 9.612250e-01
19825.97 9.612240e-01
19825.99 9.623380e-01
19829.86 9.623360e-01
19829.87 9.634510e-01
19833.74 9.634490e-01
19837.61 9.634480e-01
19837.62 9.645620e-01
19841.49 9.645610e-01
19845.36 9.645590e-01
19849.22 9.634420e-01
19853.09 9.634400e-01
19856.94 9.623230e-01
19860.81 9.623220e-01
19864.68 9.623200e-01
19868.55 9.623180e-01
19872.42 9.623160e-01
19872.43 9.634310e-01
19876.30 9.634290e-01
19880.17 9.634270e-01
19884.03 9.623100e-01
19887.90 9.623090e-01
19891.77 9.623070e-01
19895.64 9.623050e-01
19899.51 9.623030e-01
19903.36 9.611870e-01
19907.23 9.611850e-01
19911.10 9.611830e-01
19914.96 9.600660e-01
19918.83 9.600640e-01
19922.70 9.600620e-01
19926.55 9.589460e-01
19930.41 9.578290e-01
19934.28 9.578270e-01
19938.15 9.578250e-01
19942.01 9.567090e-01
19945.88 9.567070e-01
19949.75 9.567050e-01
19953.60 9.555880e-01
19957.47 9.555870e-01
19961.33 9.544700e-01
19965.19 9.533530e-01
19969.05 9.533510e-01
19972.91 9.522350e-01
19976.77 9.511180e-01
19980.62 9.500010e-01
19984.48 9.488850e-01
19988.34 9.477680e-01
19992.19 9.466510e-01
19996.05 9.455350e-01
19999.91 9.444180e-01
20003.78 9.444160e-01
20007.63 9.432990e-01
20011.49 9.421830e-01
20015.33 9.399510e-01
20019.20 9.399490e-01
20023.06 9.388330e-01
20026.92 9.377160e-01
20030.77 9.365990e-01
20034.63 9.354830e-01
20038.50 9.354810e-01
20038.51 9.365960e-01
20042.34 9.332490e-01
20046.21 9.332470e-01
20050.07 9.321310e-01
20053.94 9.321290e-01
20057.78 9.298980e-01
20061.65 9.298960e-01
20065.50 9.276640e-01
20069.35 9.265480e-01
20073.21 9.254310e-01
20077.07 9.243140e-01
20080.93 9.243120e-01
20084.80 9.243110e-01
20088.67 9.243090e-01
20092.53 9.231920e-01
20096.40 9.231900e-01
20100.27 9.231880e-01
20100.28 9.243030e-01
20104.11 9.209570e-01
20107.97 9.198400e-01
20111.84 9.198380e-01
20115.71 9.198360e-01
20119.57 9.187200e-01
20123.42 9.176030e-01
20127.28 9.164860e-01
20131.15 9.164850e-01
20135.00 9.153680e-01
20138.87 9.153660e-01
20142.74 9.153640e-01
20146.61 9.153620e-01
20146.63 9.164770e-01
20150.50 9.164750e-01
20154.36 9.164740e-01
20158.23 9.164720e-01
20162.10 9.164700e-01
20165.96 9.153530e-01
20169.83 9.153510e-01
20173.70 9.153490e-01
20177.57 9.153480e-01
20181.44 9.153460e-01
20185.30 9.142290e-01
20189.16 9.142270e-01
20193.03 9.142250e-01
20196.90 9.142230e-01
20200.77 9.142220e-01
20200.79 9.153360e-01
20204.66 9.153350e-01
20208.53 9.153330e-01
