# SVO FPS GAIA/GAIA3.G; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 3228.7464752872 Jy (Pogson); lambda_eff 5822.3887136979 A
# wavelength_A  transmission
5580.00 6.822345e-01
5590.00 6.824895e-01
5600.00 6.833728e-01
5610.00 6.835727e-01
5620.00 6.844909e-01
5630.00 6.848285e-01
5640.00 6.855095e-01
5650.00 6.859672e-01
5660.00 6.862767e-01
5670.00 6.871716e-01
5680.00 6.876401e-01
5690.00 6.873858e-01
5700.00 6.882186e-01
5710.00 6.882761e-01
5720.00 6.886609e-01
5730.00 6.890919e-01
5740.00 6.899514e-01
5750.00 6.901156e-01
5760.00 6.905451e-01
5770.00 6.911010e-01
5780.00 6.922069e-01
5790.00 6.923986e-01
5800.00 6.929092e-01
5810.00 6.938089e-01
5820.00 6.938565e-01
5830.00 6.948106e-01
5840.00 6.949636e-01
5850.00 6.950486e-01
5860.00 6.949079e-01
5870.00 6.962124e-01
5880.00 6.967588e-01
5890.00 6.976785e-01
5900.00 6.983603e-01
5910.00 6.980972e-01
5920.00 6.975357e-01
5930.00 6.986712e-01
5940.00 6.991297e-01
5950.00 6.996488e-01
5960.00 7.009198e-01
5970.00 7.004759e-01
5980.00 7.008332e-01
5990.00 7.007853e-01
6000.00 7.012814e-01
6010.00 7.029788e-01
6020.00 7.025614e-01
6030.00 7.029037e-01
6040.00 7.037306e-01
6050.00 7.036300e-01
6060.00 7.041147e-01
6070.00 7.041798e-01
6080.00 7.050224e-01
6090.00 7.056770e-01
6100.00 7.059264e-01
6110.00 7.068556e-01
6120.00 7.067063e-01
6130.00 7.073297e-01
6140.00 7.076922e-01
6150.00 7.083721e-01
6160.00 7.088073e-01
6170.00 7.089178e-01
6180.00 7.085204e-01
6190.00 7.092312e-01
6200.00 7.099458e-01
6210.00 7.103132e-01
6220.00 7.113361e-01
6230.00 7.109195e-01
6240.00 7.104000e-01
6250.00 7.108697e-01
6260.00 7.111969e-01
6270.00 7.118078e-01
6280.00 7.119047e-01
6290.00 7.124011e-01
6300.00 7.122866e-01
6310.00 7.128519e-01
6320.00 7.137713e-01
6330.00 7.136916e-01
6340.00 7.138683e-01
6350.00 7.136977e-01
6360.00 7.144930e-01
6370.00 7.146781e-01
6380.00 7.153888e-01
6390.00 7.149215e-01
6400.00 7.149002e-01
6410.00 7.150247e-01
6420.00 7.156730e-01
6430.00 7.160501e-01
6440.00 7.160297e-01
6450.00 7.156920e-01
6460.00 7.158764e-01
6470.00 7.169602e-01
6480.00 7.168856e-01
6490.00 7.163356e-01
6500.00 7.168522e-01
6510.00 7.171330e-01
6520.00 7.172182e-01
6530.00 7.174763e-01
6540.00 7.173781e-01
6550.00 7.170743e-01
6560.00 7.173153e-01
6570.00 7.171418e-01
6580.00 7.177888e-01
6590.00 7.174263e-01
6600.00 7.180620e-01
6610.00 7.178631e-01
6620.00 7.179050e-01
6630.00 7.173493e-01
6640.00 7.175722e-01
6650.00 7.178555e-01
6660.00 7.183319e-01
6670.00 7.185913e-01
6680.00 7.183704e-01
6690.00 7.179048e-01
6700.00 7.174240e-01
6710.00 7.178432e-01
6720.00 7.171327e-01
6730.00 7.180531e-01
6740.00 7.178163e-01
6750.00 7.174550e-01
6760.00 7.168108e-01
6770.00 7.166137e-01
6780.00 7.167037e-01
6790.00 7.168075e-01
6800.00 7.164047e-01
6810.00 7.160268e-01
6820.00 7.154996e-01
6830.00 7.151946e-01
6840.00 7.148793e-01
6850.00 7.147216e-01
6860.00 7.144509e-01
6870.00 7.140949e-01
6880.00 7.137268e-01
6890.00 7.139233e-01
6900.00 7.130257e-01
6910.00 7.130367e-01
6920.00 7.135853e-01
6930.00 7.117556e-01
6940.00 7.120431e-01
6950.00 7.111602e-01
6960.00 7.110206e-01
6970.00 7.105213e-01
6980.00 7.099374e-01
6990.00 7.100557e-01
7000.00 7.094959e-01
7010.00 7.090430e-01
7020.00 7.071675e-01
7030.00 7.064645e-01
7040.00 7.067532e-01
7050.00 7.063258e-01
7060.00 7.059404e-01
7070.00 7.047399e-01
7080.00 7.035795e-01
7090.00 7.027173e-01
7100.00 7.023445e-01
7110.00 7.018303e-01
7120.00 7.011717e-01
7130.00 7.003939e-01
7140.00 6.998311e-01
7150.00 6.984608e-01
7160.00 6.978186e-01
7170.00 6.971536e-01
7180.00 6.957429e-01
7190.00 6.947123e-01
7200.00 6.948851e-01
7210.00 6.928856e-01
7220.00 6.917111e-01
7230.00 6.903532e-01
7240.00 6.904064e-01
7250.00 6.887490e-01
7260.00 6.889449e-01
7270.00 6.874076e-01
7280.00 6.854889e-01
7290.00 6.843781e-01
7300.00 6.828632e-01
7310.00 6.825076e-01
7320.00 6.811272e-01
7330.00 6.802266e-01
7340.00 6.790594e-01
7350.00 6.777568e-01
7360.00 6.757398e-01
7370.00 6.741268e-01
7380.00 6.733321e-01
7390.00 6.723892e-01
7400.00 6.708808e-01
7410.00 6.689805e-01
7420.00 6.672435e-01
7430.00 6.659840e-01
7440.00 6.640465e-01
7450.00 6.628673e-01
7460.00 6.606933e-01
7470.00 6.590142e-01
7480.00 6.581983e-01
7490.00 6.564078e-01
7500.00 6.543755e-01
7510.00 6.529569e-01
7520.00 6.516263e-01
7530.00 6.490323e-01
7540.00 6.471505e-01
7550.00 6.462317e-01
7560.00 6.443012e-01
7570.00 6.425919e-01
7580.00 6.405253e-01
7590.00 6.388599e-01
7600.00 6.361060e-01
7610.00 6.343439e-01
7620.00 6.328961e-01
7630.00 6.309767e-01
7640.00 6.292964e-01
7650.00 6.273037e-01
7660.00 6.250307e-01
7670.00 6.222273e-01
7680.00 6.209119e-01
7690.00 6.178740e-01
7700.00 6.155015e-01
7710.00 6.138408e-01
7720.00 6.113546e-01
7730.00 6.090685e-01
7740.00 6.074798e-01
7750.00 6.050895e-01
7760.00 6.026364e-01
7770.00 5.994575e-01
7780.00 5.975414e-01
7790.00 5.959294e-01
7800.00 5.924000e-01
7810.00 5.899229e-01
7820.00 5.884989e-01
7830.00 5.861779e-01
7840.00 5.827394e-01
7850.00 5.799415e-01
7860.00 5.775154e-01
7870.00 5.749419e-01
7880.00 5.725732e-01
7890.00 5.702672e-01
7900.00 5.674026e-01
7910.00 5.648467e-01
7920.00 5.625910e-01
7930.00 5.601258e-01
7940.00 5.571000e-01
7950.00 5.539108e-01
7960.00 5.511997e-01
7970.00 5.484557e-01
7980.00 5.459326e-01
7990.00 5.427216e-01
8000.00 5.395836e-01
8010.00 5.364768e-01
8020.00 5.338628e-01
8030.00 5.314363e-01
8040.00 5.284039e-01
8050.00 5.251229e-01
8060.00 5.217781e-01
8070.00 5.190678e-01
8080.00 5.158401e-01
8090.00 5.131866e-01
8100.00 5.100922e-01
8110.00 5.073824e-01
8120.00 5.038856e-01
8130.00 5.021156e-01
8140.00 4.992241e-01
8150.00 4.959715e-01
8160.00 4.919964e-01
8170.00 4.888238e-01
8180.00 4.860458e-01
8190.00 4.826890e-01
8200.00 4.791254e-01
8210.00 4.758973e-01
8220.00 4.731427e-01
8230.00 4.699076e-01
8240.00 4.669193e-01
8250.00 4.632327e-01
8260.00 4.598846e-01
8270.00 4.568891e-01
8280.00 4.533470e-01
8290.00 4.500458e-01
8300.00 4.473938e-01
8310.00 4.443098e-01
8320.00 4.410859e-01
8330.00 4.380009e-01
8340.00 4.351055e-01
8350.00 4.321218e-01
8360.00 4.286209e-01
8370.00 4.244827e-01
8380.00 4.210666e-01
8390.00 4.180412e-01
8400.00 4.147849e-01
8410.00 4.109855e-01
8420.00 4.076265e-01
8430.00 4.046487e-01
8440.00 4.025253e-01
8450.00 3.985216e-01
8460.00 3.944183e-01
8470.00 3.907563e-01
8480.00 3.873210e-01
8490.00 3.841826e-01
8500.00 3.803519e-01
8510.00 3.771771e-01
8520.00 3.740201e-01
8530.00 3.701486e-01
8540.00 3.669963e-01
8550.00 3.641353e-01
8560.00 3.608499e-01
8570.00 3.578842e-01
8580.00 3.539109e-01
8590.00 3.498878e-01
8600.00 3.472637e-01
8610.00 3.435702e-01
8620.00 3.410205e-01
