# SVO FPS Paranal/VISTA.H; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 1015.5978854334 Jy (Pogson); lambda_eff 16347.740041298 A
# wavelength_A  transmission
16670.00 8.330845e-01
16680.00 8.405611e-01
16690.00 8.504116e-01
16700.00 8.433973e-01
16710.00 8.490556e-01
16720.00 8.462353e-01
16730.00 8.537519e-01
16740.00 8.478516e-01
16750.00 8.491989e-01
16760.00 8.568415e-01
16770.00 8.493888e-01
16780.00 8.537920e-01
16790.00 8.533940e-01
16800.00 8.603195e-01
16810.00 8.499790e-01
16820.00 8.603043e-01
16830.00 8.588646e-01
16840.00 8.482380e-01
16850.00 8.616069e-01
16860.00 8.583453e-01
16870.00 8.594742e-01
16880.00 8.569004e-01
16890.00 8.682491e-01
16900.00 8.564713e-01
16910.00 8.591478e-01
16920.00 8.576091e-01
16930.00 8.640949e-01
16940.00 8.580172e-01
16950.00 8.604932e-01
16960.00 8.646082e-01
16970.00 8.550447e-01
16980.00 8.634398e-01
16990.00 8.599782e-01
17000.00 8.629806e-01
17010.00 8.557322e-01
17020.00 8.636090e-01
17030.00 8.542751e-01
17040.00 8.634091e-01
17050.00 8.555893e-01
17060.00 8.606184e-01
17070.00 8.547252e-01
17080.00 8.560477e-01
17090.00 8.530399e-01
17100.00 8.593162e-01
17110.00 8.616766e-01
17120.00 8.612739e-01
17130.00 8.633454e-01
17140.00 8.524724e-01
17150.00 8.615249e-01
17160.00 8.555111e-01
17170.00 8.645725e-01
17180.00 8.591038e-01
17190.00 8.654304e-01
17200.00 8.580022e-01
17210.00 8.510217e-01
17220.00 8.519633e-01
17230.00 8.553095e-01
17240.00 8.484634e-01
17250.00 8.527388e-01
17260.00 8.551565e-01
17270.00 8.547518e-01
17280.00 8.555922e-01
17290.00 8.496146e-01
17300.00 8.577774e-01
17310.00 8.516924e-01
17320.00 8.351892e-01
17330.00 8.450767e-01
17340.00 8.553792e-01
17350.00 8.458710e-01
17360.00 8.426255e-01
17370.00 8.392238e-01
17380.00 8.517148e-01
17390.00 8.447528e-01
17400.00 8.392890e-01
17410.00 8.243684e-01
17420.00 8.362568e-01
17430.00 8.404121e-01
17440.00 8.330769e-01
17450.00 8.302526e-01
17460.00 8.311971e-01
17470.00 7.812942e-01
17480.00 8.289067e-01
17490.00 8.308409e-01
17500.00 8.338730e-01
17510.00 8.139876e-01
17520.00 8.126518e-01
17530.00 8.231910e-01
17540.00 8.244722e-01
17550.00 7.938077e-01
17560.00 8.140640e-01
17570.00 7.840536e-01
17580.00 8.055374e-01
17590.00 8.133851e-01
17600.00 8.121731e-01
17610.00 7.899690e-01
17620.00 7.989731e-01
17630.00 7.804637e-01
17640.00 7.979141e-01
17650.00 7.782770e-01
17660.00 6.804955e-01
17670.00 7.804015e-01
17680.00 7.805055e-01
17690.00 7.709571e-01
17700.00 7.570424e-01
17710.00 7.439036e-01
