# SVO FPS GAIA/GAIA3.Grp; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 2554.9484277488 Jy (Pogson); lambda_eff 7619.9599926215 A
# wavelength_A  transmission
8480.00 6.343900e-01
8490.00 6.326502e-01
8500.00 6.278626e-01
8510.00 6.264145e-01
8520.00 6.236078e-01
8530.00 6.195511e-01
8540.00 6.178688e-01
8550.00 6.142203e-01
8560.00 6.119645e-01
8570.00 6.092893e-01
8580.00 6.046687e-01
8590.00 6.014394e-01
8600.00 5.984866e-01
8610.00 5.946496e-01
8620.00 5.927964e-01
8630.00 5.892776e-01
8640.00 5.859868e-01
8650.00 5.817457e-01
8660.00 5.793665e-01
8670.00 5.755409e-01
8680.00 5.694903e-01
8690.00 5.677929e-01
8700.00 5.664293e-01
8710.00 5.619239e-01
8720.00 5.586182e-01
8730.00 5.583541e-01
8740.00 5.536405e-01
8750.00 5.505743e-01
8760.00 5.475614e-01
8770.00 5.430628e-01
8780.00 5.413219e-01
8790.00 5.355533e-01
8800.00 5.320554e-01
8810.00 5.303944e-01
8820.00 5.259466e-01
8830.00 5.240295e-01
8840.00 5.198294e-01
8850.00 5.156898e-01
8860.00 5.141964e-01
8870.00 5.095920e-01
8880.00 5.075312e-01
8890.00 5.048653e-01
8900.00 4.998404e-01
8910.00 4.974843e-01
8920.00 4.931490e-01
8930.00 4.883569e-01
8940.00 4.867824e-01
8950.00 4.817145e-01
8960.00 4.780854e-01
8970.00 4.760874e-01
8980.00 4.713494e-01
8990.00 4.666693e-01
9000.00 4.631831e-01
9010.00 4.590596e-01
9020.00 4.547372e-01
9030.00 4.510970e-01
9040.00 4.475862e-01
9050.00 4.433150e-01
9060.00 4.404793e-01
9070.00 4.354722e-01
9080.00 4.306844e-01
9090.00 4.286692e-01
9100.00 4.236545e-01
9110.00 4.189160e-01
9120.00 4.158910e-01
9130.00 4.101436e-01
9140.00 4.071331e-01
9150.00 4.041978e-01
9160.00 3.980435e-01
9170.00 3.959399e-01
9180.00 3.919056e-01
9190.00 3.853723e-01
9200.00 3.837304e-01
9210.00 3.791152e-01
9220.00 3.729561e-01
9230.00 3.710903e-01
9240.00 3.659532e-01
9250.00 3.611222e-01
9260.00 3.586642e-01
9270.00 3.530804e-01
9280.00 3.486465e-01
9290.00 3.459851e-01
9300.00 3.409582e-01
9310.00 3.366786e-01
9320.00 3.334843e-01
9330.00 3.288554e-01
9340.00 3.246702e-01
9350.00 3.201130e-01
9360.00 3.159731e-01
9370.00 3.117911e-01
9380.00 3.067997e-01
9390.00 3.036682e-01
9400.00 2.991975e-01
9410.00 2.940281e-01
9420.00 2.915042e-01
9430.00 2.862490e-01
9440.00 2.804461e-01
9450.00 2.784120e-01
9460.00 2.737209e-01
9470.00 2.679947e-01
9480.00 2.659719e-01
9490.00 2.614260e-01
9500.00 2.555403e-01
9510.00 2.525652e-01
9520.00 2.490107e-01
9530.00 2.440030e-01
9540.00 2.411500e-01
9550.00 2.372075e-01
9560.00 2.317475e-01
9570.00 2.283237e-01
9580.00 2.243700e-01
9590.00 2.202331e-01
9600.00 2.165387e-01
9610.00 2.121795e-01
9620.00 2.087840e-01
9630.00 2.052855e-01
9640.00 2.005356e-01
9650.00 1.977315e-01
9660.00 1.944250e-01
9670.00 1.894479e-01
9680.00 1.868520e-01
9690.00 1.838164e-01
9700.00 1.787908e-01
9710.00 1.760445e-01
9720.00 1.734264e-01
9730.00 1.683328e-01
9740.00 1.653604e-01
9750.00 1.634732e-01
9760.00 1.586442e-01
9770.00 1.550690e-01
9780.00 1.535470e-01
9790.00 1.495238e-01
9800.00 1.453902e-01
9810.00 1.436407e-01
9820.00 1.405159e-01
9830.00 1.359593e-01
9840.00 1.336976e-01
9850.00 1.318572e-01
9860.00 1.273150e-01
9870.00 1.242155e-01
9880.00 1.220905e-01
9890.00 1.182226e-01
9900.00 1.142639e-01
9910.00 1.116856e-01
9920.00 1.087297e-01
9930.00 1.044372e-01
9940.00 1.014892e-01
9950.00 9.873330e-02
9960.00 9.446850e-02
9970.00 9.121830e-02
9980.00 8.839808e-02
9990.00 8.475384e-02
