# SVO FPS Paranal/VISTA.J; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 1533.4568782913 Jy (Pogson); lambda_eff 12481.040341623 A
# wavelength_A  transmission
13610.00 7.056209e-03
13620.00 2.814095e-03
13630.00 1.062639e-02
13640.00 9.683920e-03
13650.00 3.636050e-03
13660.00 9.387359e-03
13670.00 7.405812e-03
13680.00 3.003710e-03
13690.00 5.188474e-03
13700.00 4.703327e-03
13710.00 3.144568e-03
13720.00 4.203361e-03
13730.00 5.262072e-03
13740.00 5.276303e-03
13750.00 4.499489e-03
13760.00 4.377634e-03
13770.00 3.675439e-03
13780.00 4.790988e-03
13790.00 2.626557e-03
13800.00 2.401983e-03
13810.00 9.836622e-04
13820.00 1.148971e-03
13830.00 5.389396e-04
13840.00 1.182946e-03
13850.00 1.246765e-03
13860.00 1.955878e-03
13870.00 2.105865e-03
13880.00 6.207123e-04
13890.00 1.285781e-03
13900.00 1.161631e-03
13910.00 1.242842e-03
13920.00 7.272721e-04
13930.00 8.141390e-04
13940.00 9.475448e-04
13950.00 3.334894e-04
13960.00 2.284971e-04
13970.00 4.380461e-04
13980.00 6.450558e-04
13990.00 6.423168e-04
14000.00 3.129574e-04
14010.00 2.618376e-04
14020.00 7.153566e-04
14030.00 8.769518e-04
14040.00 6.550036e-04
14050.00 2.868578e-04
14060.00 4.891877e-04
14070.00 1.617503e-04
