# SVO FPS Paranal/VISTA.Ks; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 659.09409621139 Jy (Pogson); lambda_eff 21435.422066736 A
# wavelength_A  transmission
21460.00 8.400085e-01
21470.00 8.488864e-01
21480.00 8.386225e-01
21490.00 8.401426e-01
21500.00 8.439495e-01
21510.00 8.302877e-01
21520.00 8.332449e-01
21530.00 8.396474e-01
21540.00 8.334233e-01
21550.00 8.377995e-01
21560.00 8.409603e-01
21570.00 8.343459e-01
21580.00 8.436773e-01
21590.00 8.415689e-01
21600.00 8.335535e-01
21610.00 8.344752e-01
21620.00 8.384594e-01
21630.00 8.264902e-01
21640.00 8.371509e-01
21650.00 8.431591e-01
21660.00 8.325495e-01
21670.00 8.348691e-01
21680.00 8.392969e-01
21690.00 8.303012e-01
21700.00 8.433899e-01
21710.00 8.442107e-01
21720.00 8.345035e-01
21730.00 8.351615e-01
21740.00 8.410561e-01
21750.00 8.337143e-01
21760.00 8.428411e-01
21770.00 8.454116e-01
21780.00 8.314953e-01
21790.00 8.357551e-01
21800.00 8.460859e-01
21810.00 8.398217e-01
21820.00 8.462710e-01
21830.00 8.385000e-01
21840.00 8.291562e-01
21850.00 8.329753e-01
21860.00 8.481214e-01
21870.00 8.402009e-01
21880.00 8.450398e-01
21890.00 8.529190e-01
21900.00 8.393429e-01
21910.00 8.466227e-01
21920.00 8.521161e-01
21930.00 8.445845e-01
21940.00 8.480635e-01
21950.00 8.428729e-01
21960.00 8.454722e-01
21970.00 8.483771e-01
21980.00 8.430197e-01
21990.00 8.286677e-01
22000.00 7.946937e-01
22010.00 8.303837e-01
22020.00 8.298409e-01
22030.00 8.374451e-01
22040.00 8.469173e-01
22050.00 8.294601e-01
22060.00 8.455924e-01
22070.00 8.531328e-01
22080.00 8.506780e-01
22090.00 8.500762e-01
22100.00 8.546512e-01
22110.00 8.456988e-01
22120.00 8.469710e-01
22130.00 8.578653e-01
22140.00 8.504829e-01
22150.00 8.452370e-01
22160.00 8.400513e-01
22170.00 8.432473e-01
22180.00 8.446616e-01
22190.00 8.481356e-01
22200.00 8.512626e-01
22210.00 8.337588e-01
22220.00 8.328306e-01
22230.00 8.492396e-01
22240.00 8.436546e-01
22250.00 8.413188e-01
22260.00 8.423802e-01
22270.00 8.264778e-01
22280.00 8.360754e-01
22290.00 8.456988e-01
22300.00 8.433258e-01
22310.00 8.319135e-01
22320.00 8.224073e-01
22330.00 8.295523e-01
22340.00 8.286029e-01
22350.00 8.361500e-01
22360.00 8.303317e-01
22370.00 8.248581e-01
22380.00 8.256039e-01
22390.00 8.367605e-01
22400.00 8.232780e-01
22410.00 8.213046e-01
22420.00 8.309470e-01
22430.00 8.276316e-01
22440.00 8.143251e-01
22450.00 8.328761e-01
22460.00 8.175896e-01
22470.00 8.035992e-01
22480.00 8.297689e-01
22490.00 8.283943e-01
22500.00 8.188024e-01
22510.00 8.242095e-01
22520.00 8.291825e-01
22530.00 8.205071e-01
22540.00 8.063284e-01
22550.00 8.243308e-01
22560.00 8.110680e-01
22570.00 8.023181e-01
22580.00 8.246872e-01
22590.00 8.276792e-01
22600.00 8.204393e-01
22610.00 8.018717e-01
22620.00 7.921420e-01
22630.00 8.246314e-01
22640.00 8.161746e-01
22650.00 8.126254e-01
22660.00 8.372558e-01
22670.00 8.352027e-01
22680.00 8.080885e-01
22690.00 7.993029e-01
22700.00 8.214613e-01
22710.00 8.274423e-01
22720.00 8.140500e-01
22730.00 8.190323e-01
22740.00 8.295561e-01
22750.00 7.939615e-01
22760.00 7.620021e-01
22770.00 7.931795e-01
22780.00 8.099505e-01
22790.00 8.104450e-01
22800.00 7.969254e-01
22810.00 7.632107e-01
22820.00 7.756654e-01
22830.00 7.157701e-01
22840.00 7.264004e-01
22850.00 7.299061e-01
22860.00 7.282649e-01
22870.00 7.167470e-01
22880.00 6.997026e-01
22890.00 6.716672e-01
22900.00 6.186655e-01
22910.00 6.403829e-01
22920.00 6.136604e-01
22930.00 5.958456e-01
22940.00 5.696675e-01
22950.00 5.368363e-01
22960.00 5.133846e-01
22970.00 5.141673e-01
22980.00 4.767423e-01
22990.00 4.456309e-01
23000.00 4.246528e-01
23010.00 4.100720e-01
23020.00 3.972668e-01
23030.00 3.731941e-01
23040.00 3.422043e-01
23050.00 3.280282e-01
23060.00 3.144792e-01
23070.00 2.938553e-01
23080.00 2.775897e-01
23090.00 2.661037e-01
23100.00 2.516532e-01
23110.00 2.391907e-01
23120.00 2.202842e-01
23130.00 2.090177e-01
23140.00 1.956681e-01
23150.00 1.817140e-01
23160.00 1.598733e-01
23170.00 1.298390e-01
23180.00 1.289285e-01
23190.00 1.302237e-01
23200.00 1.244766e-01
23210.00 1.180297e-01
23220.00 1.100737e-01
23230.00 1.039733e-01
23240.00 9.892516e-02
23250.00 9.207203e-02
23260.00 8.636165e-02
23270.00 8.294378e-02
23280.00 7.674102e-02
23290.00 7.038613e-02
23300.00 6.836231e-02
23310.00 6.270503e-02
23320.00 5.716609e-02
23330.00 5.538274e-02
23340.00 5.134057e-02
23350.00 4.718857e-02
23360.00 4.432698e-02
23370.00 4.272267e-02
23380.00 3.866364e-02
23390.00 3.582907e-02
23400.00 3.202443e-02
23410.00 3.148245e-02
23420.00 3.077061e-02
23430.00 2.955110e-02
23440.00 2.838119e-02
23450.00 2.646640e-02
23460.00 2.520561e-02
23470.00 2.369291e-02
23480.00 2.222421e-02
23490.00 2.188052e-02
23500.00 2.020729e-02
23510.00 1.838313e-02
23520.00 1.746428e-02
23530.00 1.643142e-02
23540.00 1.627286e-02
23550.00 1.558812e-02
23560.00 1.311276e-02
23570.00 1.336273e-02
23580.00 1.250058e-02
23590.00 1.150565e-02
23600.00 1.258674e-02
23610.00 1.186080e-02
23620.00 1.041762e-02
23630.00 9.991917e-03
23640.00 9.384244e-03
23650.00 9.133241e-03
23660.00 8.635252e-03
23670.00 8.368505e-03
23680.00 7.588756e-03
