# SVO FPS CTIO/DECam.Y; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 2123.7588815129 Jy (Pogson); lambda_eff 9886.452082478 A
# wavelength_A  transmission
10490.00 1.131600e-01
10495.00 1.110400e-01
10500.00 1.089500e-01
10505.00 1.068800e-01
10510.00 1.047900e-01
10515.00 1.032600e-01
10520.00 1.017200e-01
10525.00 1.001800e-01
10530.00 9.865000e-02
10535.00 9.754000e-02
10540.00 9.642000e-02
10545.00 9.531000e-02
10550.00 9.418000e-02
10555.00 9.342000e-02
10560.00 9.266000e-02
10565.00 9.189000e-02
10570.00 9.113000e-02
10575.00 9.005000e-02
10580.00 8.897000e-02
10585.00 8.789000e-02
10590.00 8.683000e-02
10595.00 8.432000e-02
10600.00 8.183000e-02
10605.00 7.934000e-02
10610.00 7.684000e-02
10615.00 7.184000e-02
10620.00 6.683000e-02
10625.00 6.183000e-02
10630.00 5.684000e-02
10635.00 5.083000e-02
10640.00 4.482000e-02
10645.00 3.883000e-02
10650.00 3.284000e-02
10655.00 2.834000e-02
10660.00 2.386000e-02
10665.00 1.937000e-02
10670.00 1.488000e-02
10675.00 1.260000e-02
10680.00 1.033000e-02
10685.00 8.060000e-03
10690.00 5.790000e-03
10695.00 2.900000e-03
10700.00 0.000000e+00
